Company,Job Title,Job Link,Location,Posting Date,Days Since Posted,Function,Seniority,Company_Group,Product_Focus,Product_Focus_Tokens,Primary_Skill,Extracted_Skills,Relevancy_to_Actian,Trend_Score,AI_Analyst_Overlap,First_Seen,Last_Seen,Description
Alteryx,Customer Success Manager,https://alteryx.wd108.myworkdayjobs.com/job/London-United-Kingdom/Customer-Success-Manager_R12062,"London, United Kingdom",2026-04-21,14,Customer Success,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",2.8,0.0,,2026-04-21,2026-05-05,
Alteryx,"Director, Corporate FP&A",https://alteryx.wd108.myworkdayjobs.com/job/Irvine-California/Director--Corporate-FP-A_R12037,"Irvine, California",2026-04-14,21,Finance,Director+,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",,[],2.5,1.0,,2026-04-04,2026-05-05,
Alteryx,"Director, GTM Finance",https://alteryx.wd108.myworkdayjobs.com/job/Irvine-California/Director--GTM-Finance_R12098,3 Locations,,,Finance,Director+,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",ANALYTICS,"[""ANALYTICS""]",2.5,1.0,,2026-04-29,2026-05-05,
Alteryx,Enterprise Account Executive,https://alteryx.wd108.myworkdayjobs.com/job/Northern-California-USA---Remote/Enterprise-Account-Executive_R12066,"Northern California, USA",2026-04-27,8,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,,2026-04-21,2026-05-05,
Alteryx,Enterprise Account Executive,https://alteryx.wd108.myworkdayjobs.com/job/Brazil---Remote/Enterprise-Account-Executive_R12046-1,Brazil,2026-04-24,11,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,,2026-04-14,2026-05-05,
Alteryx,Lead Data Scientist,https://alteryx.wd108.myworkdayjobs.com/job/US---Remote/Sr-Data-Scientist_R11972,US,2026-04-23,12,AI/ML & Vector,Senior,Warehouse/Processing,ML/AI infra,"[""ML/AI infra""]",ML,"[""ML"", ""AI"", ""PYTHON"", ""SQL"", ""MANAGEMENT""]",6.7,1.0,,2026-04-23,2026-05-05,
Alteryx,Lead Sales Engineer,https://alteryx.wd108.myworkdayjobs.com/job/London-United-Kingdom/Lead-Sales-Engineer_R12105,"London, United Kingdom",,,Solution Engineering,Senior,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT"", ""ANALYTICS""]",2.8,1.0,,2026-04-29,2026-05-05,
Alteryx,Lead Software Engineer,https://alteryx.wd108.myworkdayjobs.com/job/Bangalore-India/Lead-Software-Engineer_R12070,"Bangalore, India",2026-05-05,0,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""MANAGEMENT"", ""SQL""]",5.6,1.0,,2026-05-05,2026-05-05,
Alteryx,Lead Vulnerability Management Engineer,https://alteryx.wd108.myworkdayjobs.com/job/Bangalore-India/Staff-Application-Security-Engineer_R11446,"Bangalore, India",2026-04-22,13,Security,Senior,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",MANAGEMENT,"[""MANAGEMENT"", ""ENGINEERING"", ""ANALYTICS"", ""SQL""]",4.4,1.0,,2026-04-08,2026-05-05,
Alteryx,"Manager, Software Engineering (Front-End, React, TypeScript, AI)",https://alteryx.wd108.myworkdayjobs.com/job/US---Remote/Manager--Software-Engineering--Front-End--React--TypeScript--AI-_R12050,US,2026-04-19,16,Engineering,Manager,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",REACT,"[""REACT"", ""TYPESCRIPT"", ""AI"", ""ENGINEERING"", ""PYTHON"", ""ML"", ""SQL"", ""MANAGEMENT""]",6.7,2.0,,2026-04-09,2026-05-05,
Alteryx,Partner Alliance Manager,https://alteryx.wd108.myworkdayjobs.com/job/Massachusetts-USA---Remote/Partner-Alliance-Manager_R12065,9 Locations,,,Partners/Alliances,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT""]",1.7,0.0,,2026-04-29,2026-05-05,
Alteryx,Principal Cloud Data Platform Architect - AI-Native Connectivity Platform,https://alteryx.wd108.myworkdayjobs.com/job/Prague-Czechia/Sr-Principal--Software-Engineering_R12069-1,"Prague, Czechia",2026-04-21,14,Engineering,Principal/Staff,Warehouse/Processing,Cloud Infrastructure,"[""Cloud Infrastructure""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS"", ""ML"", ""AI"", ""PYTHON"", ""SQL""]",5.0,3.0,,2026-04-21,2026-05-05,
Alteryx,Product Design Manager,https://alteryx.wd108.myworkdayjobs.com/job/Prague-Czechia/Product-Design-Manager_R12056-1,"Prague, Czechia",2026-04-14,21,Design,Manager,Warehouse/Processing,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT"", ""DESIGN"", ""MANAGEMENT""]",1.7,0.0,,2026-04-14,2026-05-05,
Alteryx,Senior Software Engineer,https://alteryx.wd108.myworkdayjobs.com/job/Bangalore-India/Senior-Software-Engineer_R11738,"Bangalore, India",2026-04-28,7,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",5.6,1.0,,2026-04-28,2026-05-05,
Alteryx,Software Engineer,https://alteryx.wd108.myworkdayjobs.com/job/US---Remote/Software-Engineer_R12085,US,,,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",5.2,0.0,,2026-04-30,2026-05-05,
Alteryx,Software Engineer (React / .NET),https://alteryx.wd108.myworkdayjobs.com/job/Prague-Czechia/Software-Developer--Mid-level--C--C---_R11806-1,"Prague, Czechia",2026-05-01,4,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",REACT,"[""REACT"", ""ENGINEERING"", ""PYTHON"", ""SQL""]",4.1,0.0,,2026-04-08,2026-05-05,
Alteryx,Sr. Email and Lifecycle Marketing Manager,https://alteryx.wd108.myworkdayjobs.com/job/Southern-California-USA---Remote/Sr-Email-and-Lifecycle-Marketing-Manager_R12064,8 Locations,2026-05-05,0,Marketing,Senior,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT""]",1.7,3.0,,2026-04-25,2026-05-05,
Alteryx,Sr. Engineering Insights Analyst,https://alteryx.wd108.myworkdayjobs.com/job/US---Remote/Sr-Engineering-Insights-Analyst_R12087,US,,,Engineering,Senior,Warehouse/Processing,Analytics / BI,"[""Analytics / BI""]",ENGINEERING,"[""ENGINEERING"", ""ANALYTICS"", ""SQL""]",4.4,1.0,,2026-05-05,2026-05-05,
Alteryx,Sr. Field Marketing Manager,https://alteryx.wd108.myworkdayjobs.com/job/Idaho-USA---Remote/Field-Marketing-Manager_R11705,7 Locations,2026-04-21,14,Marketing,Senior,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT""]",1.7,1.0,,2026-04-11,2026-05-05,
Alteryx,Sr. Software Engineer,https://alteryx.wd108.myworkdayjobs.com/job/US---Remote/Sr-Software-Engineer_R11906,US,2026-05-05,0,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",5.6,1.0,,2026-04-25,2026-05-05,
Alteryx,Staff Software Architect,https://alteryx.wd108.myworkdayjobs.com/job/US---Remote/Principal-Software-Architect_R11388,US,2026-04-14,21,Engineering,Principal/Staff,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",6.1,1.0,,2026-04-01,2026-05-05,
Alteryx,Strategic Account Executive,https://alteryx.wd108.myworkdayjobs.com/job/Illinois-USA---Remote/Strategic-Account-Executive_R12081,4 Locations,2026-05-05,0,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,,2026-04-25,2026-05-05,
Alteryx,Strategic Account Executive,https://alteryx.wd108.myworkdayjobs.com/job/Massachusetts-USA---Remote/Strategic-Account-Executive_R12059,5 Locations,2026-05-01,4,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,,2026-04-14,2026-05-05,
Alteryx,Technical Product Marketing Manager,https://alteryx.wd108.myworkdayjobs.com/job/Colorado-USA---Remote/Technical-Product-Marketing-Manager_R12082-1,8 Locations,2026-05-05,0,Product Management,Manager,Warehouse/Processing,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT"", ""MANAGEMENT""]",1.7,0.0,,2026-04-25,2026-05-05,
Alteryx,VP Sales - Continental Europe,https://alteryx.wd108.myworkdayjobs.com/job/Germany---Remote/VP-Sales---Continental-Europe_R11997,Germany,2026-04-21,14,Sales,Director+,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",ANALYTICS,"[""ANALYTICS""]",3.6,1.0,,2026-04-21,2026-05-05,
Alteryx,VP Sales - UKI,https://alteryx.wd108.myworkdayjobs.com/job/United-Kingdom---Remote/VP-Sales---UKI_R11998,United Kingdom,2026-04-21,14,Sales,Director+,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",ANALYTICS,"[""ANALYTICS""]",2.5,1.0,,2026-04-21,2026-05-05,
Ataccama,Head of AI,https://jobs.ataccama.com/27780898-1f6b-4791-800a-6d47f533d4e2/prague/ai/,,,,Operations,Director+,Data Intelligence,Corporate Functions,"[""Corporate Functions""]",AI,"[""AI"", ""ML"", ""PYTHON"", ""SQL""]",6.1,3.0,,2026-04-16,2026-05-05,
Ataccama,Professional Services Consultant,https://jobs.ataccama.com/23571155-1d2a-4c8a-9406-cc8645b07f65/boston/professional-services/,,,,Customer Success,Mid,Data Intelligence,Go-to-Market,"[""Go-to-Market""]",,[],2.1,0.0,,2026-05-02,2026-05-05,
Ataccama,"Senior Financial Analyst, FP&A",https://jobs.ataccama.com/941e4d0f-6fa6-438d-9ea7-dafb76a836ff/boston/financial-planning-analysis/,,,,Finance,Senior,Data Intelligence,Corporate Functions,"[""Corporate Functions""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",4.2,1.0,,2026-04-23,2026-05-05,
Atlan,Implementation Engineer,https://jobs.ashbyhq.com/atlan/8c585cce-14ca-46c6-ab9e-0559e0177dbb,United States,2025-11-26,160,Engineering,Mid,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",4.3,0.0,,2026-03-26,2026-05-05,
Atlan,Security Engineer (Automation & AI),https://jobs.ashbyhq.com/atlan/6a9441af-27c7-4519-95c2-8381536cf8b4,India,2026-04-06,29,Security,Mid,Data Intelligence,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY"", ""AUTOMATION"", ""AI"", ""ENGINEERING"", ""ML"", ""PYTHON"", ""SQL""]",6.0,2.0,,2026-04-07,2026-05-05,
Atlan,Senior Partner Sales Engineer,https://jobs.ashbyhq.com/atlan/7946c81e-a8de-4131-a05b-d39f5555f825,United States,2026-03-31,35,Engineering,Senior,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""ANALYTICS""]",4.7,1.0,,2026-04-01,2026-05-05,
Atlan,Senior Sales Engineer EMEA,https://jobs.ashbyhq.com/atlan/9a65a645-7437-4963-929e-d60f4cf375f3,United Kingdom,2026-03-18,48,Engineering,Senior,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""ANALYTICS""]",3.6,1.0,,2026-03-26,2026-05-05,
Atlan,Sr. Cybersecurity Engineer,https://jobs.ashbyhq.com/atlan/254c1250-953b-4323-8d18-9fe5e41d8d7d,India,2025-11-04,182,Security,Senior,Data Intelligence,Security / Compliance,"[""Security / Compliance""]",ENGINEERING,"[""ENGINEERING"", ""SECURITY""]",3.6,1.0,,2026-03-26,2026-05-05,
Atlan,Sr. Engineering Manager,https://jobs.ashbyhq.com/atlan/aea0a9e5-6555-4e35-9753-3a443bcf2624,India,2025-08-06,272,Engineering,Senior,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",4.7,1.0,,2026-03-26,2026-05-05,
Atlan,Sr. IT Engineer,https://jobs.ashbyhq.com/atlan/27f28d2f-a894-4367-959a-c55cbc33c2e4,Mexico,2026-02-27,67,Engineering,Senior,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",3.6,1.0,,2026-03-26,2026-05-05,
Atlan,"Sr. Systems Engineer, IT (Endpoint Engineering)",https://jobs.ashbyhq.com/atlan/eeafd6fc-0368-4cce-968b-265673f78716,India,2026-02-12,82,Engineering,Senior,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",6.4,1.0,,2026-03-26,2026-05-05,
Atlan,Staff Software Engineer ( Foundation Platform),https://jobs.ashbyhq.com/atlan/c13156fc-1792-496d-93c4-4fbd6db5c1f8,India,2026-03-24,42,Engineering,Principal/Staff,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS"", ""PYTHON"", ""SQL""]",6.9,1.0,,2026-03-26,2026-05-05,
Atlan,Strategic Customer Success Manager,https://jobs.ashbyhq.com/atlan/be21d016-27b1-484c-8ca9-7b107ed222be,United States,2026-01-08,117,Customer Success,Manager,Data Intelligence,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",3.6,0.0,,2026-03-26,2026-05-05,
Atlassian,Product and design,https://www.atlassian.com/company/careers/all-jobs?team=Design%2CProduct%20Management&location=&search=,,,,Design,Mid,Other,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT"", ""DESIGN""]",0.4,0.0,,2026-04-08,2026-05-05,
BigEye,"Enterprise Account Executive, Australia",https://jobs.gem.com/bigeye/jobs/am9icG9zdDpDG4t_aihDPUyJnFTP5UkS,"Sydney, AUS",,,Sales,Mid,Data Observability,Go-to-Market,"[""Go-to-Market""]",,[],3.2,0.0,,2026-04-08,2026-05-05,
Boomi,AI & Business Transformation Lead- EMEA,https://boomi.com/boomi-jobs/?gh_jid=5979806004,Netherlands; Spain; United Kingdom,2026-04-29,6,Operations,Senior,ETL/Connectors,ETL/Integration,"[""ETL/Integration""]",AI,"[""AI"", ""ML"", ""PYTHON"", ""SQL"", ""MANAGEMENT""]",8.1,3.0,,2026-04-30,2026-05-05,
Boomi,Account Executive - Emerging Market,https://boomi.com/boomi-jobs/?gh_jid=5835407004,Australia,2026-04-06,29,Sales,Mid,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",,[],3.2,0.0,,2026-04-08,2026-05-05,
Boomi,"Account Executive 5, Direct Sales",https://boomi.com/boomi-jobs/?gh_jid=5982504004,Japan,2026-05-04,1,Sales,Mid,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",ANALYTICS,"[""ANALYTICS""]",2.1,0.0,,2026-05-04,2026-05-05,
Boomi,Advisory Services Platform Architect,https://boomi.com/boomi-jobs/?gh_jid=5832798004,,2026-03-25,41,Engineering,Mid,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS""]",3.2,0.0,,2026-03-26,2026-05-05,
Boomi,"Atlassian & PowerBI Administrator, Product & Technology Operations",https://boomi.com/boomi-jobs/?gh_jid=5969617004,United States of America,2026-04-17,18,Operations,Mid,ETL/Connectors,Analytics / BI,"[""Analytics / BI""]",POWER_BI,"[""POWER_BI"", ""PRODUCT"", ""ANALYTICS"", ""SQL""]",4.9,0.0,,2026-04-18,2026-05-05,
Boomi,Boomi Principal Technical Architect - Professional Services,https://boomi.com/boomi-jobs/?gh_jid=5765111004,,2026-03-25,41,Engineering,Principal/Staff,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",4.2,1.0,,2026-03-26,2026-05-05,
Boomi,Boomi Principal Technical Architect - Professional Services,https://boomi.com/boomi-jobs/?gh_jid=5979749004,India,2026-04-27,8,Engineering,Principal/Staff,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",5.3,1.0,,2026-04-28,2026-05-05,
Boomi,Boomi Principal Technical Architect - Professional Services,https://boomi.com/boomi-jobs/?gh_jid=5979753004,India,2026-04-27,8,Engineering,Principal/Staff,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",5.3,1.0,,2026-04-27,2026-05-05,
Boomi,CRM/CPQ Architect (ServiceNow),https://boomi.com/boomi-jobs/?gh_jid=5780585004,,2026-03-25,41,Engineering,Mid,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",3.2,0.0,,2026-03-26,2026-05-05,
Boomi,Campaign Marketing Operations Specialist,https://boomi.com/boomi-jobs/?gh_jid=5971692004,Canada,2026-04-15,20,Marketing,Mid,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",,[],3.2,2.0,,2026-04-16,2026-05-05,
Boomi,"Commercial Sales Account Executive, Barcelona (Hybrid) - FUTURE OPPORTUNITIES",https://boomi.com/boomi-jobs/?gh_jid=5004405004,Spain,2026-04-06,29,Sales,Mid,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",ANALYTICS,"[""ANALYTICS""]",2.1,0.0,,2026-04-08,2026-05-05,
Boomi,Customer Success Manager,https://boomi.com/boomi-jobs/?gh_jid=5984213004,United States of America,2026-04-29,6,Customer Success,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",3.6,0.0,,2026-04-29,2026-05-05,
Boomi,Customer Success Manager,https://boomi.com/boomi-jobs/?gh_jid=5980331004,Canada,2026-04-29,6,Customer Success,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",3.6,0.0,,2026-04-29,2026-05-05,
Boomi,"Director, Commercial Sales (New Logo Acquisition)",https://boomi.com/boomi-jobs/?gh_jid=5785828004,,2026-03-29,37,Design,Director+,ETL/Connectors,Product Management,"[""Product Management""]",ANALYTICS,"[""ANALYTICS""]",3.3,1.0,,2026-03-26,2026-05-05,
Boomi,"Director, Tax",https://boomi.com/boomi-jobs/?gh_jid=5983023004,United States of America,2026-04-28,7,Finance,Director+,ETL/Connectors,Corporate Functions,"[""Corporate Functions""]",,[],4.4,1.0,,2026-04-29,2026-05-05,
Boomi,Emerging Growth Account Executive,https://boomi.com/boomi-jobs/?gh_jid=5984211004,United States of America,2026-04-28,7,Sales,Mid,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",,[],3.2,0.0,,2026-04-29,2026-05-05,
Boomi,Emerging Growth Account Executive,https://boomi.com/boomi-jobs/?gh_jid=5983021004,Canada,2026-04-27,8,Sales,Mid,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",,[],3.2,0.0,,2026-04-28,2026-05-05,
Boomi,Enterprise Sales Development Manager,https://boomi.com/boomi-jobs/?gh_jid=5781610004,,2026-04-05,30,Sales,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",2.5,0.0,,2026-03-26,2026-05-05,
Boomi,GTM Strategy & Operations Lead,https://boomi.com/boomi-jobs/?gh_jid=5843560004,Canada,2026-04-23,12,Operations,Senior,ETL/Connectors,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",3.6,1.0,,2026-04-24,2026-05-05,
Boomi,ISV Partner Account Manager,https://boomi.com/boomi-jobs/?gh_jid=5978922004,United States of America,2026-04-22,13,Partners/Alliances,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",3.6,0.0,,2026-04-23,2026-05-05,
Boomi,Mergers and Acquisition (M&A ) Senior Analyst,https://boomi.com/boomi-jobs/?gh_jid=5973068004,United States of America,2026-04-17,18,Design,Senior,ETL/Connectors,Product Management,"[""Product Management""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",5.3,1.0,,2026-04-18,2026-05-05,
Boomi,Midmarket Account Manager,https://boomi.com/boomi-jobs/?gh_jid=5836195004,,2026-04-06,29,Sales,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",2.5,0.0,,2026-03-27,2026-05-05,
Boomi,OEM Account Executive,https://boomi.com/boomi-jobs/?gh_jid=5762615004,Canada,2026-04-08,27,Sales,Mid,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",,[],3.2,0.0,,2026-04-08,2026-05-05,
Boomi,Partner Account Manager,https://boomi.com/boomi-jobs/?gh_jid=5799490004,,2026-04-05,30,Sales,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",2.5,0.0,,2026-03-26,2026-05-05,
Boomi,Partner Marketing Manager,https://boomi.com/boomi-jobs/?gh_jid=5849940004,Canada,2026-04-06,29,Marketing,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT""]",3.6,0.0,,2026-04-07,2026-05-05,
Boomi,Partner Sales Manager,https://boomi.com/boomi-jobs/?gh_jid=5799703004,Canada,2026-03-31,35,Sales,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",3.6,0.0,,2026-04-01,2026-05-05,
Boomi,Partner Senior Solution Engineer,https://boomi.com/boomi-jobs/?gh_jid=5831600004,Singapore,2026-04-29,6,Solution Engineering,Senior,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",ENGINEERING,"[""ENGINEERING""]",3.6,1.0,,2026-04-08,2026-05-05,
Boomi,Partner Senior Solutions Engineer,https://boomi.com/boomi-jobs/?gh_jid=5832864004,,2026-04-01,34,Engineering,Senior,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",3.6,1.0,,2026-03-31,2026-05-05,
Boomi,Partner Senior Solutions Engineer- EMEA,https://boomi.com/boomi-jobs/?gh_jid=5832472004,,2026-04-05,30,Engineering,Senior,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",3.6,1.0,,2026-03-31,2026-05-05,
Boomi,Principal AI Field Architect,https://boomi.com/boomi-jobs/?gh_jid=5809330004,,2026-04-03,32,Engineering,Principal/Staff,ETL/Connectors,ML/AI infra,"[""ML/AI infra""]",AI,"[""AI""]",5.3,3.0,,2026-03-26,2026-05-05,
Boomi,Principal AI Field Architect,https://boomi.com/boomi-jobs/?gh_jid=5812487004,Australia,2026-04-06,29,Engineering,Principal/Staff,ETL/Connectors,ML/AI infra,"[""ML/AI infra""]",AI,"[""AI"", ""ENGINEERING"", ""ML"", ""PYTHON"", ""SQL""]",8.1,3.0,,2026-04-06,2026-05-05,
Boomi,Principal Software Engineer - AI,https://boomi.com/boomi-jobs/?gh_jid=5786933004,,2026-03-27,39,Engineering,Principal/Staff,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",AI,"[""AI""]",5.3,3.0,,2026-03-26,2026-05-05,
