Company,Job Title,Job Link,Location,Posting Date,Days Since Posted,Function,Seniority,Company_Group,Product_Focus,Product_Focus_Tokens,Primary_Skill,Extracted_Skills,Relevancy_to_Actian,Trend_Score,First_Seen,Last_Seen,Description
Alation,Software Engineer II,https://alation.wd503.myworkdayjobs.com/job/IND-CHENNAI/Software-Engineer-II_R10000694,IND-CHENNAI,2026-04-27,1,Engineering,Mid,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",4.9,0.0,2026-04-27,2026-04-28,
Alation,Software Engineer II,https://alation.wd503.myworkdayjobs.com/job/IND-CHENNAI/Software-Engineer-II_R10000603,IND-CHENNAI,2026-04-10,18,Engineering,Mid,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",4.9,0.0,2026-04-01,2026-04-28,
Alation,Software Engineer III,https://alation.wd503.myworkdayjobs.com/job/IND-CHENNAI/Software-Engineer-III_R10000604,IND-CHENNAI,,,Engineering,Mid,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",4.9,0.0,2026-04-01,2026-04-28,
Alation,Sr. Staff Deployment Strategist,https://alation.wd503.myworkdayjobs.com/job/USA-REMOTE/Sr-Staff-Deployment-Strategist---Southeast_R10000652,USA,,,Engineering,Principal/Staff,Data Intelligence,Cloud Infrastructure,"[""Cloud Infrastructure""]",,[],4.2,1.0,2026-04-01,2026-04-28,
Alation,Sr. Staff Deployment Strategist,https://alation.wd503.myworkdayjobs.com/job/USA-REMOTE/Sr-Staff-Deployment-Strategist---Northeast_R10000653,USA,,,Engineering,Principal/Staff,Data Intelligence,Cloud Infrastructure,"[""Cloud Infrastructure""]",,[],4.2,1.0,2026-04-16,2026-04-28,
Alation,Sr. Staff Deployment Strategist,https://alation.wd503.myworkdayjobs.com/job/USA-REMOTE/Sr-Staff-Deployment-Strategist---Midwest_R10000655,USA,,,Engineering,Principal/Staff,Data Intelligence,Cloud Infrastructure,"[""Cloud Infrastructure""]",,[],4.2,1.0,2026-04-27,2026-04-28,
Alation,Sr. Staff Deployment Strategist - West Region,https://alation.wd503.myworkdayjobs.com/job/USA-CA-REDWOOD-CITY/Sr-Staff-Deployment-Strategist---West-Region_R10000657,USA-CA-REDWOOD CITY,2026-04-25,3,Engineering,Principal/Staff,Data Intelligence,Cloud Infrastructure,"[""Cloud Infrastructure""]",,[],4.2,1.0,2026-04-08,2026-04-28,
Alation,Technical Support Engineer,https://alation.wd503.myworkdayjobs.com/job/CHL-CHILE/Technical-Support-Engineer_R10000423,CHL-CHILE,,,Engineering,Mid,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",3.2,0.0,2026-04-01,2026-04-28,
Alation,"UX Engineer Intern, Applied AI",https://alation.wd503.myworkdayjobs.com/job/USA-CA-REDWOOD-CITY/UX-Engineer-Intern--Applied-AI_R10000689,USA-CA-REDWOOD CITY,,,Engineering,Intern,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",UX,"[""UX"", ""AI"", ""ENGINEERING"", ""ML"", ""PYTHON"", ""SQL""]",6.7,2.0,2026-04-23,2026-04-28,
Alation,Workday System Analyst,https://alation.wd503.myworkdayjobs.com/job/IND-CHENNAI/Workday-System-Analyst_R10000526,IND-CHENNAI,,,Engineering,Mid,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",4.9,0.0,2026-04-01,2026-04-28,
Alteryx,AI Engagement Lead – Digital Customer Success,https://alteryx.wd108.myworkdayjobs.com/job/Bangalore-India/AI-Engagement-Lead---Digital-Customer-Success_R12079,"Bangalore, India",2026-04-27,1,Customer Success,Senior,Warehouse/Processing,ML/AI infra,"[""ML/AI infra""]",AI,"[""AI"", ""ML"", ""PYTHON"", ""SQL"", ""MANAGEMENT"", ""ANALYTICS""]",6.7,3.0,2026-04-27,2026-04-28,
Alteryx,"AI Operations Lead, Marketing",https://alteryx.wd108.myworkdayjobs.com/job/Arizona-USA---Remote/AI-Operations-Lead--Marketing_R11503,4 Locations,2026-04-23,5,Marketing,Senior,Warehouse/Processing,ML/AI infra,"[""ML/AI infra""]",AI,"[""AI"", ""ML"", ""PYTHON"", ""SQL"", ""MANAGEMENT""]",5.6,3.0,2026-04-23,2026-04-28,
Alteryx,Account Executive - UK,https://alteryx.wd108.myworkdayjobs.com/job/United-Kingdom---Remote/Account-Executive---UK_R11853,United Kingdom,,,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,2026-04-18,2026-04-28,
Alteryx,"Account Executive, Growth",https://alteryx.wd108.myworkdayjobs.com/job/Singapore-Singapore/Account-Executive--Growth_R12021,"Singapore, Singapore",2026-04-17,11,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,2026-04-08,2026-04-28,
Alteryx,Cloud Infrastructure Engineer,https://alteryx.wd108.myworkdayjobs.com/job/Bangalore-India/Cloud-Infrastructure-Engineer_R11922,"Bangalore, India",2026-04-28,0,Engineering,Mid,Warehouse/Processing,Cloud Infrastructure,"[""Cloud Infrastructure""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS""]",2.4,0.0,2026-04-08,2026-04-28,
Alteryx,Consulting Sales Engineer,https://alteryx.wd108.myworkdayjobs.com/job/US---Remote/Sales-Engineer_R11697,US,2026-04-19,9,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""ANALYTICS""]",3.5,0.0,2026-04-07,2026-04-28,
Alteryx,Customer Success Manager,https://alteryx.wd108.myworkdayjobs.com/job/London-United-Kingdom/Customer-Success-Manager_R12062,"London, United Kingdom",2026-04-21,7,Customer Success,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",2.8,0.0,2026-04-21,2026-04-28,
Alteryx,"Director, Corporate FP&A",https://alteryx.wd108.myworkdayjobs.com/job/Irvine-California/Director--Corporate-FP-A_R12037,"Irvine, California",2026-04-14,14,Finance,Director+,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",,[],2.5,1.0,2026-04-04,2026-04-28,
Alteryx,Enterprise Account Executive,https://alteryx.wd108.myworkdayjobs.com/job/Northern-California-USA---Remote/Enterprise-Account-Executive_R12066,"Northern California, USA",2026-04-27,1,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,2026-04-21,2026-04-28,
Alteryx,Enterprise Account Executive,https://alteryx.wd108.myworkdayjobs.com/job/Brazil---Remote/Enterprise-Account-Executive_R12046-1,Brazil,2026-04-24,4,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,2026-04-14,2026-04-28,
Alteryx,Lead Data Scientist,https://alteryx.wd108.myworkdayjobs.com/job/US---Remote/Sr-Data-Scientist_R11972,US,2026-04-23,5,AI/ML & Vector,Senior,Warehouse/Processing,ML/AI infra,"[""ML/AI infra""]",ML,"[""ML"", ""AI"", ""PYTHON"", ""SQL"", ""MANAGEMENT""]",6.7,1.0,2026-04-23,2026-04-28,
Alteryx,Lead Site Reliability Engineer,https://alteryx.wd108.myworkdayjobs.com/job/US---Remote/Lead-Site-Reliability-Engineer_R12048,US,2026-04-19,9,Engineering,Senior,Warehouse/Processing,Data Observability,"[""Data Observability""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS"", ""ANALYTICS"", ""SQL"", ""MANAGEMENT""]",7.2,1.0,2026-04-09,2026-04-28,
Alteryx,Lead Vulnerability Management Engineer,https://alteryx.wd108.myworkdayjobs.com/job/Bangalore-India/Staff-Application-Security-Engineer_R11446,"Bangalore, India",2026-04-22,6,Security,Senior,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",MANAGEMENT,"[""MANAGEMENT"", ""ENGINEERING"", ""ANALYTICS"", ""SQL""]",4.4,1.0,2026-04-08,2026-04-28,
Alteryx,"Manager, Software Engineering (Front-End, React, TypeScript, AI)",https://alteryx.wd108.myworkdayjobs.com/job/US---Remote/Manager--Software-Engineering--Front-End--React--TypeScript--AI-_R12050,US,2026-04-19,9,Engineering,Manager,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",REACT,"[""REACT"", ""TYPESCRIPT"", ""AI"", ""ENGINEERING"", ""PYTHON"", ""ML"", ""SQL"", ""MANAGEMENT""]",6.7,2.0,2026-04-09,2026-04-28,
Alteryx,"Manager, UX Research",https://alteryx.wd108.myworkdayjobs.com/job/US---Remote/Manager--UX-Research_R12011,US,2026-04-10,18,Design,Manager,Warehouse/Processing,Product Management,"[""Product Management""]",UX,"[""UX"", ""MANAGEMENT""]",2.8,0.0,2026-04-01,2026-04-28,
Alteryx,"Marketing Analyst, Insights & Analytics-USA Remote",https://alteryx.wd108.myworkdayjobs.com/job/Southern-California-USA---Remote/Marketing-Analyst--west-coast-based_R12006-1,10 Locations,2026-04-11,17,Data/Analytics,Mid,Warehouse/Processing,Analytics / BI,"[""Analytics / BI""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",2.9,0.0,2026-04-01,2026-04-28,
Alteryx,Principal Cloud Data Platform Architect - AI-Native Connectivity Platform,https://alteryx.wd108.myworkdayjobs.com/job/Prague-Czechia/Sr-Principal--Software-Engineering_R12069-1,"Prague, Czechia",2026-04-21,7,Engineering,Principal/Staff,Warehouse/Processing,Cloud Infrastructure,"[""Cloud Infrastructure""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS"", ""ML"", ""AI"", ""PYTHON"", ""SQL""]",5.0,3.0,2026-04-21,2026-04-28,
Alteryx,Product Design Manager,https://alteryx.wd108.myworkdayjobs.com/job/Prague-Czechia/Product-Design-Manager_R12056-1,"Prague, Czechia",2026-04-14,14,Design,Manager,Warehouse/Processing,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT"", ""DESIGN"", ""MANAGEMENT""]",1.7,0.0,2026-04-14,2026-04-28,
Alteryx,Senior Software Engineer,https://alteryx.wd108.myworkdayjobs.com/job/Bangalore-India/Senior-Software-Engineer_R11738,"Bangalore, India",2026-04-28,0,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",5.6,1.0,2026-04-28,2026-04-28,
Alteryx,Software Engineer,https://alteryx.wd108.myworkdayjobs.com/job/US---Remote/Software-Engineer_R11780,US,2026-04-14,14,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",5.2,0.0,2026-04-04,2026-04-28,
Alteryx,Software Engineer (React / .NET),https://alteryx.wd108.myworkdayjobs.com/job/Prague-Czechia/Software-Developer--Mid-level--C--C---_R11806-1,"Prague, Czechia",,,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",REACT,"[""REACT"", ""ENGINEERING"", ""PYTHON"", ""SQL""]",4.1,0.0,2026-04-08,2026-04-28,
Alteryx,Sr. Email and Lifecycle Marketing Manager,https://alteryx.wd108.myworkdayjobs.com/job/Southern-California-USA---Remote/Sr-Email-and-Lifecycle-Marketing-Manager_R12064,8 Locations,,,Marketing,Senior,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT""]",1.7,3.0,2026-04-25,2026-04-28,
Alteryx,Sr. Field Marketing Manager,https://alteryx.wd108.myworkdayjobs.com/job/Idaho-USA---Remote/Field-Marketing-Manager_R11705,7 Locations,2026-04-21,7,Marketing,Senior,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT""]",1.7,1.0,2026-04-11,2026-04-28,
Alteryx,Sr. Software Engineer,https://alteryx.wd108.myworkdayjobs.com/job/US---Remote/Sr-Software-Engineer_R11906,US,,,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",5.6,1.0,2026-04-25,2026-04-28,
Alteryx,Sr. Software Engineer,https://alteryx.wd108.myworkdayjobs.com/job/NSW-Australia---Remote/Sr-Software-Engineer_R11639,"NSW, Australia",2026-04-01,27,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",5.6,1.0,2026-04-01,2026-04-28,
Alteryx,Staff Software Architect,https://alteryx.wd108.myworkdayjobs.com/job/US---Remote/Principal-Software-Architect_R11388,US,2026-04-14,14,Engineering,Principal/Staff,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",6.1,1.0,2026-04-01,2026-04-28,
Alteryx,Staff/Principal Developer Platform Architect,https://alteryx.wd108.myworkdayjobs.com/job/US---Remote/Staff-Principal-Developer-Platform-Architect_R12007,US,,,Engineering,Principal/Staff,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS""]",4.4,1.0,2026-04-08,2026-04-28,
Alteryx,Strategic Account Executive,https://alteryx.wd108.myworkdayjobs.com/job/Illinois-USA---Remote/Strategic-Account-Executive_R12081,4 Locations,,,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,2026-04-25,2026-04-28,
Alteryx,Strategic Account Executive,https://alteryx.wd108.myworkdayjobs.com/job/Massachusetts-USA---Remote/Strategic-Account-Executive_R12059,5 Locations,,,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,2026-04-14,2026-04-28,
Alteryx,Strategic Account Executive,https://alteryx.wd108.myworkdayjobs.com/job/Quebec-Canada---Remote/Strategic-Account-Executive_R11341,"Quebec, Canada",2026-04-18,10,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,2026-04-08,2026-04-28,
Alteryx,Technical Product Marketing Manager,https://alteryx.wd108.myworkdayjobs.com/job/Colorado-USA---Remote/Technical-Product-Marketing-Manager_R12082-1,8 Locations,,,Product Management,Manager,Warehouse/Processing,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT"", ""MANAGEMENT""]",1.7,0.0,2026-04-25,2026-04-28,
Alteryx,VP Sales - Continental Europe,https://alteryx.wd108.myworkdayjobs.com/job/Germany---Remote/VP-Sales---Continental-Europe_R11997,Germany,2026-04-21,7,Sales,Director+,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",ANALYTICS,"[""ANALYTICS""]",3.6,1.0,2026-04-21,2026-04-28,
Alteryx,VP Sales - UKI,https://alteryx.wd108.myworkdayjobs.com/job/United-Kingdom---Remote/VP-Sales---UKI_R11998,United Kingdom,2026-04-21,7,Sales,Director+,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",ANALYTICS,"[""ANALYTICS""]",2.5,1.0,2026-04-21,2026-04-28,
Ataccama,Head of AI,https://jobs.ataccama.com/27780898-1f6b-4791-800a-6d47f533d4e2/prague/ai/,,,,Operations,Director+,Data Intelligence,Corporate Functions,"[""Corporate Functions""]",AI,"[""AI"", ""ML"", ""PYTHON"", ""SQL""]",6.1,3.0,2026-04-16,2026-04-28,
Ataccama,Information Security & Compliance Intern,https://jobs.ataccama.com/d3d27756-6f17-4623-8076-a36b191cfe84/prague/security/,,,,Security,Intern,Data Intelligence,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY"", ""COMPLIANCE""]",1.7,0.0,2026-04-09,2026-04-28,
Ataccama,"Senior Financial Analyst, FP&A",https://jobs.ataccama.com/941e4d0f-6fa6-438d-9ea7-dafb76a836ff/boston/financial-planning-analysis/,,,,Finance,Senior,Data Intelligence,Corporate Functions,"[""Corporate Functions""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",4.2,1.0,2026-04-23,2026-04-28,
Atlan,Implementation Engineer,https://jobs.ashbyhq.com/atlan/8c585cce-14ca-46c6-ab9e-0559e0177dbb,United States,2025-11-26,153,Engineering,Mid,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",4.3,0.0,2026-03-26,2026-04-28,
Atlan,Principal Engineer (Data Platform),https://jobs.ashbyhq.com/atlan/75ab461e-0072-4f7d-9b50-2e6b76666b65,United States,2026-03-11,48,Engineering,Principal/Staff,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS""]",5.3,1.0,2026-03-26,2026-04-28,
Atlan,Security Engineer (Automation & AI),https://jobs.ashbyhq.com/atlan/6a9441af-27c7-4519-95c2-8381536cf8b4,India,2026-04-06,22,Security,Mid,Data Intelligence,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY"", ""AUTOMATION"", ""AI"", ""ENGINEERING"", ""ML"", ""PYTHON"", ""SQL""]",6.0,2.0,2026-04-07,2026-04-28,
Atlan,Senior Partner Sales Engineer,https://jobs.ashbyhq.com/atlan/7946c81e-a8de-4131-a05b-d39f5555f825,United States,2026-03-31,28,Engineering,Senior,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""ANALYTICS""]",4.7,1.0,2026-04-01,2026-04-28,
Atlan,Senior Sales Engineer EMEA,https://jobs.ashbyhq.com/atlan/9a65a645-7437-4963-929e-d60f4cf375f3,United Kingdom,2026-03-18,41,Engineering,Senior,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""ANALYTICS""]",3.6,1.0,2026-03-26,2026-04-28,
Atlan,Sr. Cybersecurity Engineer,https://jobs.ashbyhq.com/atlan/254c1250-953b-4323-8d18-9fe5e41d8d7d,India,2025-11-04,175,Security,Senior,Data Intelligence,Security / Compliance,"[""Security / Compliance""]",ENGINEERING,"[""ENGINEERING"", ""SECURITY""]",3.6,1.0,2026-03-26,2026-04-28,
Atlan,Sr. Engineering Manager,https://jobs.ashbyhq.com/atlan/aea0a9e5-6555-4e35-9753-3a443bcf2624,India,2025-08-06,265,Engineering,Senior,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",4.7,1.0,2026-03-26,2026-04-28,
Atlan,Sr. IT Engineer,https://jobs.ashbyhq.com/atlan/27f28d2f-a894-4367-959a-c55cbc33c2e4,Mexico,2026-02-27,60,Engineering,Senior,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",3.6,1.0,2026-03-26,2026-04-28,
Atlan,"Sr. Systems Engineer, IT (Endpoint Engineering)",https://jobs.ashbyhq.com/atlan/eeafd6fc-0368-4cce-968b-265673f78716,India,2026-02-12,75,Engineering,Senior,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",6.4,1.0,2026-03-26,2026-04-28,
Atlan,Staff Software Engineer ( Foundation Platform),https://jobs.ashbyhq.com/atlan/c13156fc-1792-496d-93c4-4fbd6db5c1f8,India,2026-03-24,35,Engineering,Principal/Staff,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS"", ""PYTHON"", ""SQL""]",6.9,1.0,2026-03-26,2026-04-28,
Atlan,Strategic Customer Success Manager,https://jobs.ashbyhq.com/atlan/be21d016-27b1-484c-8ca9-7b107ed222be,United States,2026-01-08,110,Customer Success,Manager,Data Intelligence,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",3.6,0.0,2026-03-26,2026-04-28,
Atlassian,Product and design,https://www.atlassian.com/company/careers/all-jobs?team=Design%2CProduct%20Management&location=&search=,,,,Design,Mid,Other,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT"", ""DESIGN""]",0.4,0.0,2026-04-08,2026-04-28,
BigEye,"Enterprise Account Executive, Australia",https://jobs.gem.com/bigeye/jobs/am9icG9zdDpDG4t_aihDPUyJnFTP5UkS,"Sydney, AUS",,,Sales,Mid,Data Observability,Go-to-Market,"[""Go-to-Market""]",,[],3.2,0.0,2026-04-08,2026-04-28,
Boomi,AI Forward Deployed Engineer,https://boomi.com/boomi-jobs/?gh_jid=5976842004,United States of America,2026-04-21,7,Engineering,Mid,ETL/Connectors,ML/AI infra,"[""ML/AI infra""]",AI,"[""AI"", ""ENGINEERING"", ""ML"", ""PYTHON"", ""SQL""]",7.1,2.0,2026-04-21,2026-04-28,
Boomi,Account Executive - Emerging Market,https://boomi.com/boomi-jobs/?gh_jid=5835407004,Australia,2026-04-06,22,Sales,Mid,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",,[],3.2,0.0,2026-04-08,2026-04-28,
Boomi,Advisory Services Enterprise Architect,https://boomi.com/boomi-jobs/?gh_jid=5831081004,,2026-03-26,33,Engineering,Mid,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",3.2,0.0,2026-03-26,2026-04-28,
Boomi,Advisory Services Platform Architect,https://boomi.com/boomi-jobs/?gh_jid=5832798004,,2026-03-25,34,Engineering,Mid,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS""]",3.2,0.0,2026-03-26,2026-04-28,
Boomi,"Atlassian & PowerBI Administrator, Product & Technology Operations",https://boomi.com/boomi-jobs/?gh_jid=5969617004,United States of America,2026-04-17,11,Operations,Mid,ETL/Connectors,Analytics / BI,"[""Analytics / BI""]",POWER_BI,"[""POWER_BI"", ""PRODUCT"", ""ANALYTICS"", ""SQL""]",4.9,0.0,2026-04-18,2026-04-28,
Boomi,Boomi Principal Technical Architect - Professional Services,https://boomi.com/boomi-jobs/?gh_jid=5979751004,India,2026-04-27,1,Engineering,Principal/Staff,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",5.3,1.0,2026-04-27,2026-04-28,
Boomi,Boomi Principal Technical Architect - Professional Services,https://boomi.com/boomi-jobs/?gh_jid=5765111004,,2026-03-25,34,Engineering,Principal/Staff,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",4.2,1.0,2026-03-26,2026-04-28,
Boomi,Boomi Principal Technical Architect - Professional Services,https://boomi.com/boomi-jobs/?gh_jid=5979753004,India,2026-04-27,1,Engineering,Principal/Staff,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",5.3,1.0,2026-04-27,2026-04-28,
